country,cabr,year,cut,subcut,indicator,Topic,EnglishName,value,se,N,method
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",corr10,Corruption,Percent of firms expected to give gifts to get an operating license,0,0.0,9.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",corr11,Corruption,Percent of firms identifying corruption as a major or very severe constraint,8.795063972,2.766171,147.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",corr2,Corruption,Percent of firms expected to give gifts to secure government contract,.,,,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",corr4,Corruption,"Percent of firms expected to give gifts to public officials ""to get things done"" ",39.80463791,7.4798646,131.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",corr6,Corruption,Percent of firms expected to give gifts to get an electrical connection,22.71475601,1.2740417,13.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",corr7,Corruption,Percent of firms expected to give gifts to get a water connection,.5815250278,1.5405381,9.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",corr8,Corruption,Percent of firms expected to give gifts to get a construction permit,1.041883469,0.0,19.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",corr9,Corruption,Percent of firms expected to give gifts to get an import license ,3.158734322,1.0782996,7.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",crime9,Dispute Resolution,Percent of firms identifying the courts as a major or very severe constraint                         ,.6465940475,0.71555465,144.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",disp1,Dispute Resolution,Percent of firms that had any commercial dispute,1.402165413,0.94789934,159.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",disp2,Dispute Resolution,"Percent of firms that use courts, arbitration, mediation, or conciliation to resolve or attempt to resolve its commercial disputes",85.71478271,0.0,4.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_disp3,Dispute Resolution,[B-READY] Perceptions of courts being independent and impartial in resolving commercial disputes,90.73526001,3.3799841,139.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_disp4,Dispute Resolution,[B-READY] Perceptions of arbitration being a reliable alternative to courts for resolving commercial disputes,86.67922974,4.322022,131.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_disp5,Dispute Resolution,[B-READY] Perceptions of mediation being a reliable alternative to courts for resolving commercial disputes,88.79610443,3.4763818,136.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_disp6,Dispute Resolution,[B-READY] Perceptions index of courts as a constraint,96.31961823,1.326425,144.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",fin1,Finance,Proportion of investment financed internally (%),66.25374603,4.9753265,67.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",fin11,Finance,Proportion of loans requiring collateral (%),97.34926605,2.714861,83.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",fin12,Finance,Percent of firms using banks to finance investments,49.131073,14.77549,68.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",fin13,Finance,Percent of firms using banks to finance working capital,52.12525177,6.532424,157.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",fin14,Finance,Percent of firms with a bank loan/line of credit,52.48802185,6.6908016,158.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",fin16,Finance,Percent of firms identifying access to finance as a major or very severe constraint,7.045048714,2.1788986,158.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",fin20,Finance,Percent of firms not needing a loan,51.45517349,6.971331,157.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",fin21,Finance,Percent of firms whose recent loan application was rejected,0,0.0,73.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",fin23,Finance,Percent of firms that are fully credit constrained,3.056336403,2.2742822,155.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",fin24,Finance,Percent of firms that are partially credit constrained,11.95578289,3.0743446,155.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_fin26,Finance,"[B-READY] Percent of firms reporting unfavorable rates, collateral, or procedures as main reason for not applying for loans",5.618066788,3.6456125,82.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_fin27,Finance,[B-READY] Days to receive a decision on loan application,8.361223221,0.8189777,60.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_fin28,Finance,[B-READY] Proportion of sales paid by customers electronically,55.79335785,4.339387,149.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_fin29,Finance,[B-READY] Days to receive the main type of electronic payment ,1.204131603,0.27403775,111.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_fin30,Finance,[B-READY] Cost to receive main type of electronic payment (% of transaction),.2827337384,0.11392844,87.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_fin31,Finance,[B-READY] Proportion of payments made electronically,57.79018784,4.5677214,133.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_fin32,Finance,[B-READY] Cost to make main type of electronic payment (% of transaction),.2827926576,0.0659169,67.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_fin33,Finance,[B-READY] Perceptions index of access to finance as a constraint,83.53775024,2.4195604,158.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",fin7,Finance,Proportion of working capital financed by banks (%),17.78870583,2.5098515,156.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",gend1,Gender,Percent of firms with women participation in ownership,27.29519081,6.2102118,157.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",gend2,Gender,Proportion of permanent full-time workers that are women (%),43.51874924,5.2714076,153.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",gend3,Gender,Proportion of permanent full-time non-production workers that are women (%)*,61.33138657,6.4399495,61.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",gend4,Gender,Percent of firms with a woman top manager,22.3346653,5.9343963,159.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",gend5,Gender,Proportion of permanent full-time production workers that are women (%)*,40.43857193,4.958333,59.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",gend6,Gender,Percent of firms with majority women ownership,21.47436333,5.9537454,157.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_gend7,Gender,[B-READY] Percent of firms owned or managed by women among those that held a government contract in last 3 years,26.97977829,10.788383,38.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",gend8,Gender,Proportion of women workers offered formal training over last fiscal year (%)*,47.42237091,4.043845,10.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",gend9,Gender,"Proportion of women workers offered formal training over last fiscal year (%, only service sector)",49.35662842,0.0,4.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",graft2,Corruption,Bribery depth (% of public transactions where a gift or informal payment was requested),26.91922379,10.053278,100.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",graft3,Corruption,Bribery incidence (percent of firms experiencing at least one bribe payment request),29.30159569,10.295845,100.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_in1_median,Infrastructure and Climate,"[B-READY] Days to obtain an electrical connection, upon application [median]",5,0.0,11.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",in11,Infrastructure and Climate,Percent of firms identifying transportation as a major or very severe constraint,4.44178772,1.4848354,159.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",in12,Infrastructure and Climate,Percent of firms identifying electricity as a major or very severe constraint,10.99294186,2.9433217,159.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",in16,Infrastructure and Climate,Percent of firms experiencing electrical outages,37.7048912,6.2919016,158.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_in18,Infrastructure and Climate,[B-READY] Percent of firms experiencing water insufficiencies,.3470116258,0.33718252,159.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",in19,Infrastructure and Climate,Number of water insufficiencies in a typical month,5.886568069,,2.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_in2,Infrastructure and Climate,[B-READY] Number of electrical outages in a typical month,.6510390043,0.20605879,153.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",in20,Infrastructure and Climate,"Duration, in hours, of a typical water shortage",3,,2.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_in21,Infrastructure and Climate,[B-READY] Percent of firms experiencing internet disruptions,25.17641068,4.1840544,156.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_in22_median,Infrastructure and Climate,[B-READY] Days to obtain internet connection [median],1,0.26619366,26.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_in23,Infrastructure and Climate,[B-READY] Perceptions index of transportation as a constraint,87.44806671,1.667852,159.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",in24,Infrastructure and Climate,Percent of firms experiencing damage of physical assets due to extreme weather,7.544095039,2.155433,157.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",in25,Infrastructure and Climate,Percent of firms monitoring own CO2 emissions over last 3 years,.5143571496,0.1576732,158.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",in26,Infrastructure and Climate,Percent of firms adopting energy management measures to reduce emissions over last 3 years,10.42884445,4.880226,155.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_in3_median,Infrastructure and Climate,"[B-READY] Duration, in hours, of a typical electrical outage [median]",0,0.21241081,150.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_in4_median,Infrastructure and Climate,[B-READY] Losses due to electrical outages (% of annual sales) [median],0,0.12514168,144.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_in5_median,Infrastructure and Climate,[B-READY] Days to obtain a water connection [median],30,0.0,8.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",bready_in9,Infrastructure and Climate,[B-READY] Percent of firms owning or sharing  a generator,13.36220837,3.3551388,159.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",infor1,Informality,Percent of firms competing against unregistered or informal firms,37.40625381,6.829722,151.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",infor2,Informality,Percent of firms identifying practices of competitors in the informal sector as a major or very severe constraint                  ,8.596089363,2.2834857,151.0,Global
Viet Nam2023,VNM,2023.0,Location,"Northern Central region, the Central Coast, Central Highlands",infor4,Informality,Percent of firms formally registered when they started operations,98.70515442,0.98985076,159.0,Global
